dataset	package	graph_path	method	method_label	rank	score	etype	src	dst	suggested_level	suggested_rationale	evidence_level	annotator_note
osp	pypi::stake-auto-better@1.0	artifacts/osp_all/pypi::stake-auto-better@1.0.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stake-auto-better@1.0::proc::install	FILE:pypi::stake-auto-better@1.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::stake-auto-better@1.0	artifacts/osp_all/pypi::stake-auto-better@1.0.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stake-auto-better@1.0::proc::install	FILE:pypi::stake-auto-better@1.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::stake-auto-better@1.0	artifacts/osp_all/pypi::stake-auto-better@1.0.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stake-auto-better@1.0::proc::install	FILE:pypi::stake-auto-better@1.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::stake-auto-better@1.0	artifacts/osp_all/pypi::stake-auto-better@1.0.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stake-auto-better@1.0::proc::install	FILE:pypi::stake-auto-better@1.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::stake-auto-better@1.0	artifacts/osp_all/pypi::stake-auto-better@1.0.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stake-auto-better@1.0::proc::install	FILE:pypi::stake-auto-better@1.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::stake-auto-better@1.0	artifacts/osp_all/pypi::stake-auto-better@1.0.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stake-auto-better@1.0::proc::install	FILE:pypi::stake-auto-better@1.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::stake-auto-better@1.0	artifacts/osp_all/pypi::stake-auto-better@1.0.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stake-auto-better@1.0::proc::install	FILE:pypi::stake-auto-better@1.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::stake-auto-better@1.0	artifacts/osp_all/pypi::stake-auto-better@1.0.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stake-auto-better@1.0::proc::install	FILE:pypi::stake-auto-better@1.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::stake-auto-better@1.0	artifacts/osp_all/pypi::stake-auto-better@1.0.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stake-auto-better@1.0::proc::install	FILE:pypi::stake-auto-better@1.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::stake-auto-better@1.0	artifacts/osp_all/pypi::stake-auto-better@1.0.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stake-auto-better@1.0::proc::install	FILE:pypi::stake-auto-better@1.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::stake-auto-better@1.0	artifacts/osp_all/pypi::stake-auto-better@1.0.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stake-auto-better@1.0::proc::install	FILE:pypi::stake-auto-better@1.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::stripe-client-py@1.0	artifacts/osp_all/pypi::stripe-client-py@1.0.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stripe-client-py@1.0::proc::install	FILE:pypi::stripe-client-py@1.0::file::encodings/idna.py	contextual	File artifact is supporting context.		
osp	pypi::stripe-client-py@1.0	artifacts/osp_all/pypi::stripe-client-py@1.0.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stripe-client-py@1.0::proc::install	FILE:pypi::stripe-client-py@1.0::file::encodings/utf_16_be.py	contextual	File artifact is supporting context.		
osp	pypi::stripe-client-py@1.0	artifacts/osp_all/pypi::stripe-client-py@1.0.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stripe-client-py@1.0::proc::install	FILE:pypi::stripe-client-py@1.0::file::encodings/utf_16_le.py	contextual	File artifact is supporting context.		
osp	pypi::stripe-client-py@1.0	artifacts/osp_all/pypi::stripe-client-py@1.0.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stripe-client-py@1.0::proc::install	FILE:pypi::stripe-client-py@1.0::file::encodings/aliases.py	contextual	File artifact is supporting context.		
osp	pypi::stripe-client-py@1.0	artifacts/osp_all/pypi::stripe-client-py@1.0.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stripe-client-py@1.0::proc::install	FILE:pypi::stripe-client-py@1.0::file::python3.10/filecmp.py	contextual	File artifact is supporting context.		
osp	pypi::stripe-client-py@1.0	artifacts/osp_all/pypi::stripe-client-py@1.0.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stripe-client-py@1.0::proc::install	FILE:pypi::stripe-client-py@1.0::file::encodings/idna.py	contextual	File artifact is supporting context.		
osp	pypi::stripe-client-py@1.0	artifacts/osp_all/pypi::stripe-client-py@1.0.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stripe-client-py@1.0::proc::install	FILE:pypi::stripe-client-py@1.0::file::encodings/utf_16_be.py	contextual	File artifact is supporting context.		
osp	pypi::stripe-client-py@1.0	artifacts/osp_all/pypi::stripe-client-py@1.0.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stripe-client-py@1.0::proc::install	FILE:pypi::stripe-client-py@1.0::file::encodings/utf_16_le.py	contextual	File artifact is supporting context.		
osp	pypi::stripe-client-py@1.0	artifacts/osp_all/pypi::stripe-client-py@1.0.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stripe-client-py@1.0::proc::install	FILE:pypi::stripe-client-py@1.0::file::encodings/aliases.py	contextual	File artifact is supporting context.		
osp	pypi::stripe-client-py@1.0	artifacts/osp_all/pypi::stripe-client-py@1.0.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stripe-client-py@1.0::proc::install	FILE:pypi::stripe-client-py@1.0::file::python3.10/filecmp.py	contextual	File artifact is supporting context.		
osp	pypi::stripe-client-py@1.0	artifacts/osp_all/pypi::stripe-client-py@1.0.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stripe-client-py@1.0::proc::install	FILE:pypi::stripe-client-py@1.0::file::encodings/idna.py	contextual	File artifact is supporting context.		
osp	pypi::stripe-client-py@1.0	artifacts/osp_all/pypi::stripe-client-py@1.0.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stripe-client-py@1.0::proc::install	FILE:pypi::stripe-client-py@1.0::file::encodings/utf_16_be.py	contextual	File artifact is supporting context.		
osp	pypi::stripe-client-py@1.0	artifacts/osp_all/pypi::stripe-client-py@1.0.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stripe-client-py@1.0::proc::install	FILE:pypi::stripe-client-py@1.0::file::encodings/utf_16_le.py	contextual	File artifact is supporting context.		
osp	pypi::stripe-client-py@1.0	artifacts/osp_all/pypi::stripe-client-py@1.0.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stripe-client-py@1.0::proc::install	FILE:pypi::stripe-client-py@1.0::file::encodings/aliases.py	contextual	File artifact is supporting context.		
osp	pypi::stripe-client-py@1.0	artifacts/osp_all/pypi::stripe-client-py@1.0.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stripe-client-py@1.0::proc::install	FILE:pypi::stripe-client-py@1.0::file::python3.10/filecmp.py	contextual	File artifact is supporting context.		
osp	pypi::sysfontinglib@1.1.0	artifacts/osp_all/pypi::sysfontinglib@1.1.0.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::sysfontinglib@1.1.0::proc::install	FILE:pypi::sysfontinglib@1.1.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::sysfontinglib@1.1.0	artifacts/osp_all/pypi::sysfontinglib@1.1.0.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::sysfontinglib@1.1.0::proc::install	FILE:pypi::sysfontinglib@1.1.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::sysfontinglib@1.1.0	artifacts/osp_all/pypi::sysfontinglib@1.1.0.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::sysfontinglib@1.1.0::proc::install	FILE:pypi::sysfontinglib@1.1.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::sysfontinglib@1.1.0	artifacts/osp_all/pypi::sysfontinglib@1.1.0.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::sysfontinglib@1.1.0::proc::install	FILE:pypi::sysfontinglib@1.1.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::sysfontinglib@1.1.0	artifacts/osp_all/pypi::sysfontinglib@1.1.0.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::sysfontinglib@1.1.0::proc::install	FILE:pypi::sysfontinglib@1.1.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::sysfontinglib@1.1.0	artifacts/osp_all/pypi::sysfontinglib@1.1.0.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::sysfontinglib@1.1.0::proc::install	FILE:pypi::sysfontinglib@1.1.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::sysfontinglib@1.1.0	artifacts/osp_all/pypi::sysfontinglib@1.1.0.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::sysfontinglib@1.1.0::proc::install	FILE:pypi::sysfontinglib@1.1.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::sysfontinglib@1.1.0	artifacts/osp_all/pypi::sysfontinglib@1.1.0.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::sysfontinglib@1.1.0::proc::install	FILE:pypi::sysfontinglib@1.1.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::sysfontinglib@1.1.0	artifacts/osp_all/pypi::sysfontinglib@1.1.0.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::sysfontinglib@1.1.0::proc::install	FILE:pypi::sysfontinglib@1.1.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::sysfontinglib@1.1.0	artifacts/osp_all/pypi::sysfontinglib@1.1.0.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::sysfontinglib@1.1.0::proc::install	FILE:pypi::sysfontinglib@1.1.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::sysfontinglib@1.1.0	artifacts/osp_all/pypi::sysfontinglib@1.1.0.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::sysfontinglib@1.1.0::proc::install	FILE:pypi::sysfontinglib@1.1.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::sysfontinglib@1.1.0	artifacts/osp_all/pypi::sysfontinglib@1.1.0.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::sysfontinglib@1.1.0::proc::install	FILE:pypi::sysfontinglib@1.1.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::sysfontinglib@1.1.0	artifacts/osp_all/pypi::sysfontinglib@1.1.0.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::sysfontinglib@1.1.0::proc::install	FILE:pypi::sysfontinglib@1.1.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::sysfontinglib@1.1.0	artifacts/osp_all/pypi::sysfontinglib@1.1.0.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::sysfontinglib@1.1.0::proc::install	FILE:pypi::sysfontinglib@1.1.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::sysfontinglib@1.1.0	artifacts/osp_all/pypi::sysfontinglib@1.1.0.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::sysfontinglib@1.1.0::proc::install	FILE:pypi::sysfontinglib@1.1.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::tkaclendar@0.1	artifacts/osp_all/pypi::tkaclendar@0.1.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::tkaclendar@0.1::proc::install	FILE:pypi::tkaclendar@0.1::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::tkaclendar@0.1	artifacts/osp_all/pypi::tkaclendar@0.1.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::tkaclendar@0.1::proc::install	FILE:pypi::tkaclendar@0.1::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::tkaclendar@0.1	artifacts/osp_all/pypi::tkaclendar@0.1.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::tkaclendar@0.1::proc::install	FILE:pypi::tkaclendar@0.1::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::tkaclendar@0.1	artifacts/osp_all/pypi::tkaclendar@0.1.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::tkaclendar@0.1::proc::install	FILE:pypi::tkaclendar@0.1::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::tkaclendar@0.1	artifacts/osp_all/pypi::tkaclendar@0.1.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::tkaclendar@0.1::proc::install	FILE:pypi::tkaclendar@0.1::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::tkaclendar@0.1	artifacts/osp_all/pypi::tkaclendar@0.1.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::tkaclendar@0.1::proc::install	FILE:pypi::tkaclendar@0.1::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::tkaclendar@0.1	artifacts/osp_all/pypi::tkaclendar@0.1.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::tkaclendar@0.1::proc::install	FILE:pypi::tkaclendar@0.1::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::tkaclendar@0.1	artifacts/osp_all/pypi::tkaclendar@0.1.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::tkaclendar@0.1::proc::install	FILE:pypi::tkaclendar@0.1::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::tkaclendar@0.1	artifacts/osp_all/pypi::tkaclendar@0.1.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::tkaclendar@0.1::proc::install	FILE:pypi::tkaclendar@0.1::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::tkaclendar@0.1	artifacts/osp_all/pypi::tkaclendar@0.1.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::tkaclendar@0.1::proc::install	FILE:pypi::tkaclendar@0.1::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::tkaclendar@0.1	artifacts/osp_all/pypi::tkaclendar@0.1.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::tkaclendar@0.1::proc::install	FILE:pypi::tkaclendar@0.1::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::tkaclendar@0.1	artifacts/osp_all/pypi::tkaclendar@0.1.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::tkaclendar@0.1::proc::install	FILE:pypi::tkaclendar@0.1::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::tkaclendar@0.1	artifacts/osp_all/pypi::tkaclendar@0.1.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::tkaclendar@0.1::proc::install	FILE:pypi::tkaclendar@0.1::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::tkaclendar@0.1	artifacts/osp_all/pypi::tkaclendar@0.1.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::tkaclendar@0.1::proc::install	FILE:pypi::tkaclendar@0.1::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::tkaclendar@0.1	artifacts/osp_all/pypi::tkaclendar@0.1.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::tkaclendar@0.1::proc::install	FILE:pypi::tkaclendar@0.1::file::distutils/command	contextual	File artifact is supporting context.		
osp	rubygems::a15z8my-name@0.1.0	artifacts/osp_all/rubygems::a15z8my-name@0.1.0.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:rubygems::a15z8my-name@0.1.0::proc::install	FILE:rubygems::a15z8my-name@0.1.0::file::default/fcntl-1.0.0.gemspec	contextual	File artifact is supporting context.		
osp	rubygems::a15z8my-name@0.1.0	artifacts/osp_all/rubygems::a15z8my-name@0.1.0.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:rubygems::a15z8my-name@0.1.0::proc::install	FILE:rubygems::a15z8my-name@0.1.0::file::default/bigdecimal-3.0.0.gemspec	contextual	File artifact is supporting context.		
osp	rubygems::a15z8my-name@0.1.0	artifacts/osp_all/rubygems::a15z8my-name@0.1.0.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:rubygems::a15z8my-name@0.1.0::proc::install	FILE:rubygems::a15z8my-name@0.1.0::file::default/etc-1.2.0.gemspec	contextual	File artifact is supporting context.		
osp	rubygems::a15z8my-name@0.1.0	artifacts/osp_all/rubygems::a15z8my-name@0.1.0.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:rubygems::a15z8my-name@0.1.0::proc::install	FILE:rubygems::a15z8my-name@0.1.0::file::default/erb-2.2.0.gemspec	contextual	File artifact is supporting context.		
osp	rubygems::a15z8my-name@0.1.0	artifacts/osp_all/rubygems::a15z8my-name@0.1.0.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:rubygems::a15z8my-name@0.1.0::proc::install	FILE:rubygems::a15z8my-name@0.1.0::file::default/english-0.7.1.gemspec	contextual	File artifact is supporting context.		
osp	rubygems::a15z8my-name@0.1.0	artifacts/osp_all/rubygems::a15z8my-name@0.1.0.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:rubygems::a15z8my-name@0.1.0::proc::install	FILE:rubygems::a15z8my-name@0.1.0::file::default/fcntl-1.0.0.gemspec	contextual	File artifact is supporting context.		
osp	rubygems::a15z8my-name@0.1.0	artifacts/osp_all/rubygems::a15z8my-name@0.1.0.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:rubygems::a15z8my-name@0.1.0::proc::install	FILE:rubygems::a15z8my-name@0.1.0::file::default/bigdecimal-3.0.0.gemspec	contextual	File artifact is supporting context.		
osp	rubygems::a15z8my-name@0.1.0	artifacts/osp_all/rubygems::a15z8my-name@0.1.0.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:rubygems::a15z8my-name@0.1.0::proc::install	FILE:rubygems::a15z8my-name@0.1.0::file::default/etc-1.2.0.gemspec	contextual	File artifact is supporting context.		
osp	rubygems::a15z8my-name@0.1.0	artifacts/osp_all/rubygems::a15z8my-name@0.1.0.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:rubygems::a15z8my-name@0.1.0::proc::install	FILE:rubygems::a15z8my-name@0.1.0::file::default/erb-2.2.0.gemspec	contextual	File artifact is supporting context.		
osp	rubygems::a15z8my-name@0.1.0	artifacts/osp_all/rubygems::a15z8my-name@0.1.0.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:rubygems::a15z8my-name@0.1.0::proc::install	FILE:rubygems::a15z8my-name@0.1.0::file::default/english-0.7.1.gemspec	contextual	File artifact is supporting context.		
osp	rubygems::a15z8my-name@0.1.0	artifacts/osp_all/rubygems::a15z8my-name@0.1.0.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:rubygems::a15z8my-name@0.1.0::proc::install	FILE:rubygems::a15z8my-name@0.1.0::file::default/fcntl-1.0.0.gemspec	contextual	File artifact is supporting context.		
